,Weekend - Level 2 - Diversified (Median) of 100 EVs
1173,1.6192000000000006
1174,1.5456000000000005
1175,1.5456000000000005
1176,1.5456000000000005
1177,1.5456000000000005
1178,1.5456000000000005
1179,1.6192000000000006
1180,1.6192000000000006
1181,1.6192000000000006
1182,1.6192000000000006
1183,1.6192000000000006
1184,1.5824000000000007
1185,1.5456000000000005
1186,1.5456000000000005
1187,1.5456000000000005
1188,1.5456000000000005
1189,1.5824000000000007
1190,1.5456000000000005
1191,1.5456000000000005
1192,1.5824000000000007
1193,1.5824000000000007
1194,1.5456000000000005
1195,1.5456000000000005
1196,1.5456000000000005
1197,1.5456000000000005
1198,1.5456000000000005
1199,1.5456000000000005
1200,1.5456000000000005
1201,1.5456000000000005
1202,1.6192000000000006
1203,1.6192000000000006
1204,1.6192000000000006
1205,1.6192000000000006
1206,1.6192000000000006
1207,1.5456000000000005
1208,1.6192000000000006
1209,1.6192000000000006
1210,1.6192000000000006
1211,1.5824000000000007
1212,1.5456000000000005
1213,1.5456000000000005
1214,1.5456000000000005
1215,1.5456000000000005
1216,1.5456000000000005
1217,1.5456000000000005
1218,1.5456000000000005
1219,1.5088000000000004
1220,1.4720000000000004
1221,1.4720000000000004
1222,1.4720000000000004
1223,1.4720000000000004
1224,1.4720000000000004
1225,1.4720000000000004
1226,1.4720000000000004
1227,1.4720000000000004
1228,1.4720000000000004
1229,1.4720000000000004
1230,1.5456000000000005
1231,1.5088000000000004
1232,1.4720000000000004
1233,1.5088000000000004
1234,1.5088000000000004
1235,1.5088000000000004
1236,1.5088000000000004
1237,1.4720000000000004
1238,1.4720000000000004
1239,1.4720000000000004
1240,1.4720000000000004
1241,1.4720000000000004
1242,1.4720000000000004
1243,1.4720000000000004
1244,1.4720000000000004
1245,1.4720000000000004
1246,1.4720000000000004
1247,1.4720000000000004
1248,1.4720000000000004
1249,1.4720000000000004
1250,1.4720000000000004
1251,1.4720000000000004
1252,1.4720000000000004
1253,1.4720000000000004
1254,1.4720000000000004
1255,1.3984000000000003
1256,1.3984000000000003
1257,1.3984000000000003
1258,1.3984000000000003
1259,1.3984000000000003
1260,1.3984000000000003
1261,1.3616000000000001
1262,1.3248000000000002
1263,1.3616000000000001
1264,1.3248000000000002
1265,1.3248000000000002
1266,1.3248000000000002
1267,1.3248000000000002
1268,1.3984000000000003
1269,1.3984000000000003
1270,1.3248000000000002
1271,1.3248000000000002
1272,1.3248000000000002
1273,1.3984000000000003
1274,1.3984000000000003
1275,1.3984000000000003
1276,1.3984000000000003
1277,1.3984000000000003
1278,1.3984000000000003
1279,1.3984000000000003
1280,1.3984000000000003
1281,1.3984000000000003
1282,1.3984000000000003
1283,1.4720000000000004
1284,1.3984000000000003
1285,1.3984000000000003
1286,1.3984000000000003
1287,1.3984000000000003
1288,1.3984000000000003
1289,1.3984000000000003
1290,1.3984000000000003
1291,1.3984000000000003
1292,1.3984000000000003
1293,1.3984000000000003
1294,1.3984000000000003
1295,1.3984000000000003
1296,1.3984000000000003
1297,1.3984000000000003
1298,1.3984000000000003
1299,1.3984000000000003
1300,1.3984000000000003
1301,1.3984000000000003
1302,1.3984000000000003
1303,1.3984000000000003
1304,1.3984000000000003
1305,1.3984000000000003
1306,1.3984000000000003
1307,1.3984000000000003
1308,1.3984000000000003
1309,1.3984000000000003
1310,1.3984000000000003
1311,1.3984000000000003
1312,1.3984000000000003
1313,1.3984000000000003
1314,1.3984000000000003
1315,1.3984000000000003
1316,1.3984000000000003
1317,1.3248000000000002
1318,1.3248000000000002
1319,1.3984000000000003
1320,1.3248000000000002
1321,1.3248000000000002
1322,1.3248000000000002
1323,1.3248000000000002
1324,1.3248000000000002
1325,1.3248000000000002
1326,1.2880000000000003
1327,1.3248000000000002
1328,1.3248000000000002
1329,1.2880000000000003
1330,1.2512
1331,1.2512
1332,1.2512
1333,1.2512
1334,1.2512
1335,1.2512
1336,1.2512
1337,1.2512
1338,1.2512
1339,1.2512
1340,1.3248000000000002
1341,1.3248000000000002
1342,1.3248000000000002
1343,1.3248000000000002
1344,1.3248000000000002
1345,1.3248000000000002
1346,1.3248000000000002
1347,1.3248000000000002
1348,1.3248000000000002
1349,1.3248000000000002
1350,1.3248000000000002
1351,1.3248000000000002
1352,1.3616000000000001
1353,1.3248000000000002
1354,1.3248000000000002
1355,1.3248000000000002
1356,1.3248000000000002
1357,1.3248000000000002
1358,1.3248000000000002
1359,1.3248000000000002
1360,1.2512
1361,1.2512
1362,1.2512
1363,1.2512
1364,1.2512
1365,1.2512
1366,1.2512
1367,1.2512
1368,1.2512
1369,1.2512
1370,1.2512
1371,1.2512
1372,1.2512
1373,1.2512
1374,1.2512
1375,1.2512
1376,1.2144
1377,1.1776
1378,1.1776
1379,1.1776
1380,1.1776
1381,1.1776
1382,1.1776
1383,1.1776
1384,1.1776
1385,1.1776
1386,1.1776
1387,1.1776
1388,1.1776
1389,1.1776
1390,1.1776
1391,1.1776
1392,1.104
1393,1.104
1394,1.104
1395,1.104
1396,1.104
1397,1.104
1398,1.104
1399,1.104
1400,1.104
1401,1.1776
1402,1.1776
1403,1.1408
1404,1.104
1405,1.104
1406,1.1776
1407,1.1776
1408,1.1776
1409,1.1776
1410,1.1776
1411,1.104
1412,1.104
1413,1.104
1414,1.104
1415,1.104
1416,1.104
1417,1.104
1418,1.104
1419,1.104
1420,1.104
1421,1.104
1422,1.104
1423,1.104
1424,1.104
1425,1.0672000000000001
1426,1.0672000000000001
1427,1.0672000000000001
1428,1.104
1429,1.104
1430,1.104
1431,1.104
1432,1.104
1433,1.104
1434,1.104
1435,1.104
1436,1.104
1437,1.104
1438,1.104
1439,1.104
