,"Weekend - Level 2 - Diversified (Average) of 1,200 EVs"
111,0.3606400000000005
112,0.3606400000000005
113,0.3563466666666672
114,0.3520533333333339
115,0.3477600000000005
116,0.3477600000000005
117,0.34346666666666714
118,0.3391733333333338
119,0.3391733333333338
120,0.3391733333333338
121,0.33488000000000046
122,0.33058666666666714
123,0.32629333333333377
124,0.32200000000000045
125,0.32200000000000045
126,0.31341333333333377
127,0.31341333333333377
128,0.3091200000000004
129,0.31341333333333377
130,0.31341333333333377
131,0.31341333333333377
132,0.3091200000000004
133,0.3091200000000004
134,0.3048266666666671
135,0.2962400000000004
136,0.2962400000000004
137,0.2919466666666671
138,0.2876533333333337
139,0.2876533333333337
140,0.2876533333333337
141,0.2833600000000004
142,0.27477333333333365
143,0.27477333333333365
144,0.27048000000000033
145,0.266186666666667
146,0.266186666666667
147,0.26189333333333364
148,0.26189333333333364
149,0.26189333333333364
150,0.26189333333333364
151,0.26189333333333364
152,0.26189333333333364
153,0.253306666666667
154,0.253306666666667
155,0.24901333333333364
156,0.24901333333333364
157,0.24901333333333364
158,0.24901333333333364
159,0.24042666666666695
160,0.2361333333333336
161,0.22754666666666692
162,0.2232533333333336
163,0.2232533333333336
164,0.2232533333333336
165,0.21896000000000027
166,0.21896000000000027
167,0.21896000000000027
168,0.21466666666666692
169,0.21466666666666692
170,0.21896000000000027
171,0.21466666666666692
172,0.21466666666666692
173,0.21466666666666692
174,0.20608000000000026
175,0.20608000000000026
176,0.20608000000000026
177,0.20608000000000026
178,0.20608000000000026
179,0.2017866666666669
180,0.19749333333333358
181,0.1932000000000002
182,0.1932000000000002
183,0.1932000000000002
184,0.1932000000000002
185,0.1932000000000002
186,0.1932000000000002
187,0.19749333333333358
188,0.1932000000000002
189,0.1932000000000002
190,0.1932000000000002
191,0.1932000000000002
192,0.1932000000000002
193,0.1932000000000002
194,0.1932000000000002
195,0.18890666666666686
196,0.18461333333333355
197,0.18461333333333355
198,0.18461333333333355
199,0.17602666666666686
200,0.17602666666666686
201,0.17602666666666686
202,0.17602666666666686
203,0.17602666666666686
204,0.17173333333333352
205,0.17173333333333352
206,0.16744000000000017
207,0.16744000000000017
208,0.16744000000000017
209,0.16314666666666683
210,0.16314666666666683
211,0.15885333333333349
212,0.15456000000000014
213,0.15456000000000014
214,0.1502666666666668
215,0.1502666666666668
216,0.1502666666666668
217,0.14597333333333348
218,0.14597333333333348
219,0.1416800000000001
220,0.1416800000000001
221,0.1416800000000001
222,0.1416800000000001
223,0.1416800000000001
224,0.1416800000000001
225,0.1416800000000001
226,0.1416800000000001
227,0.1416800000000001
228,0.1416800000000001
229,0.1416800000000001
230,0.1416800000000001
231,0.13738666666666677
232,0.13738666666666677
233,0.13738666666666677
234,0.13738666666666677
235,0.13738666666666677
236,0.13738666666666677
237,0.13738666666666677
238,0.13309333333333342
239,0.13309333333333342
240,0.13309333333333342
241,0.1288000000000001
242,0.1288000000000001
243,0.1288000000000001
244,0.12450666666666677
245,0.12450666666666677
246,0.12450666666666677
247,0.12450666666666677
248,0.12450666666666677
249,0.12450666666666677
250,0.12021333333333341
251,0.12021333333333341
252,0.12021333333333341
253,0.12021333333333341
254,0.12021333333333341
255,0.12021333333333341
256,0.12021333333333341
257,0.11592000000000006
258,0.11592000000000006
259,0.11592000000000006
260,0.11592000000000006
261,0.11592000000000006
262,0.11592000000000006
263,0.11592000000000006
264,0.11592000000000006
265,0.11592000000000006
266,0.11592000000000006
267,0.11592000000000006
268,0.11162666666666674
269,0.11162666666666674
270,0.11162666666666674
271,0.11162666666666674
272,0.11162666666666674
273,0.11162666666666674
274,0.11162666666666674
275,0.11162666666666674
276,0.11162666666666674
277,0.11162666666666674
278,0.11162666666666674
279,0.11162666666666674
280,0.11162666666666674
281,0.11162666666666674
282,0.11162666666666674
283,0.11162666666666674
284,0.11162666666666674
285,0.10733333333333339
286,0.10733333333333339
287,0.10733333333333339
288,0.10304000000000005
289,0.0987466666666667
290,0.0987466666666667
291,0.0987466666666667
292,0.09445333333333338
293,0.09445333333333338
294,0.09445333333333338
295,0.09445333333333338
296,0.09445333333333338
297,0.09445333333333338
298,0.09445333333333338
299,0.09445333333333338
300,0.09445333333333338
301,0.09445333333333338
302,0.09445333333333338
303,0.09445333333333338
304,0.09445333333333338
305,0.09445333333333338
306,0.09445333333333338
307,0.09445333333333338
308,0.09016000000000003
309,0.09016000000000003
310,0.08586666666666669
311,0.08586666666666669
312,0.08586666666666669
313,0.08586666666666669
314,0.08586666666666669
315,0.08157333333333334
316,0.07728
317,0.07728
318,0.07298666666666667
319,0.07298666666666667
320,0.07298666666666667
321,0.06869333333333333
322,0.06869333333333333
323,0.06869333333333333
324,0.06869333333333333
325,0.06869333333333333
326,0.06869333333333333
327,0.06869333333333333
328,0.06010666666666667
329,0.06010666666666667
330,0.06010666666666667
331,0.06010666666666667
332,0.06010666666666667
333,0.06010666666666667
334,0.06010666666666667
335,0.06010666666666667
336,0.05581333333333333
337,0.05581333333333333
338,0.05581333333333333
339,0.05581333333333333
340,0.05581333333333333
341,0.05581333333333333
342,0.05581333333333333
343,0.05581333333333333
344,0.05581333333333333
345,0.05581333333333333
346,0.05581333333333333
347,0.05581333333333333
348,0.05152
349,0.05152
350,0.05152
351,0.05152
352,0.05152
353,0.05152
354,0.05152
355,0.05152
356,0.05152
357,0.05152
358,0.05152
359,0.05152
360,0.05152
361,0.05152
362,0.05581333333333333
363,0.05152
364,0.05152
365,0.05152
366,0.05152
367,0.05152
368,0.05152
369,0.05152
370,0.05152
371,0.05152
372,0.04722666666666667
373,0.04722666666666667
374,0.04722666666666667
375,0.04722666666666667
376,0.04722666666666667
377,0.04293333333333334
378,0.04293333333333334
379,0.04293333333333334
380,0.04293333333333334
381,0.04293333333333334
382,0.04293333333333334
383,0.04293333333333334
384,0.04293333333333334
385,0.04293333333333334
386,0.04293333333333334
387,0.04293333333333334
388,0.04293333333333334
389,0.04293333333333334
390,0.04293333333333334
391,0.04293333333333334
392,0.04293333333333334
393,0.04293333333333334
394,0.04293333333333334
395,0.04293333333333334
396,0.04293333333333334
397,0.04293333333333334
398,0.04293333333333334
399,0.04722666666666667
400,0.04722666666666667
401,0.04722666666666667
402,0.04722666666666667
403,0.04722666666666667
404,0.04722666666666667
405,0.04722666666666667
406,0.04722666666666667
407,0.04722666666666667
408,0.04722666666666667
409,0.04722666666666667
410,0.05152
411,0.05152
412,0.05152
413,0.05152
414,0.05152
415,0.05152
416,0.05152
417,0.05152
418,0.05152
419,0.05152
420,0.05152
421,0.05581333333333333
422,0.05581333333333333
423,0.05581333333333333
424,0.05581333333333333
425,0.05581333333333333
426,0.05152
427,0.05152
428,0.04722666666666667
429,0.04722666666666667
430,0.04722666666666667
431,0.04722666666666667
432,0.04722666666666667
433,0.05152
434,0.04722666666666667
435,0.04722666666666667
436,0.04293333333333334
437,0.04722666666666667
438,0.04722666666666667
439,0.05152
440,0.05152
441,0.05581333333333333
442,0.06010666666666667
443,0.06010666666666667
444,0.06010666666666667
445,0.06010666666666667
446,0.0644
447,0.0644
448,0.0644
449,0.0644
450,0.06010666666666667
451,0.06010666666666667
452,0.06010666666666667
453,0.06010666666666667
454,0.06869333333333333
455,0.06869333333333333
456,0.06869333333333333
457,0.06869333333333333
458,0.06869333333333333
459,0.06869333333333333
460,0.07298666666666667
461,0.07298666666666667
462,0.07298666666666667
463,0.07298666666666667
464,0.07298666666666667
465,0.07728
466,0.07728
467,0.07728
468,0.08586666666666669
469,0.09016000000000003
470,0.09445333333333338
471,0.09445333333333338
472,0.09445333333333338
473,0.0987466666666667
474,0.0987466666666667
475,0.0987466666666667
476,0.10304000000000005
477,0.10304000000000005
478,0.10304000000000005
479,0.10304000000000005
480,0.10733333333333339
481,0.10733333333333339
482,0.11162666666666674
483,0.11162666666666674
484,0.11162666666666674
485,0.11592000000000006
486,0.12021333333333341
487,0.12021333333333341
488,0.12021333333333341
489,0.12021333333333341
490,0.11592000000000006
491,0.12450666666666677
492,0.12021333333333341
493,0.12021333333333341
494,0.11592000000000006
495,0.11592000000000006
496,0.11162666666666674
497,0.11162666666666674
498,0.11162666666666674
499,0.11162666666666674
500,0.11162666666666674
501,0.11592000000000006
502,0.11592000000000006
503,0.11592000000000006
504,0.11592000000000006
505,0.11592000000000006
506,0.11592000000000006
507,0.12021333333333341
508,0.13309333333333342
509,0.13309333333333342
510,0.13309333333333342
511,0.13738666666666677
512,0.1416800000000001
513,0.1416800000000001
514,0.1416800000000001
515,0.1416800000000001
516,0.1416800000000001
517,0.1416800000000001
518,0.1416800000000001
519,0.14597333333333348
520,0.1416800000000001
521,0.1502666666666668
522,0.1502666666666668
523,0.15885333333333349
524,0.16314666666666683
525,0.16314666666666683
526,0.16744000000000017
527,0.17173333333333352
528,0.17173333333333352
529,0.17173333333333352
530,0.16744000000000017
531,0.16744000000000017
532,0.18032000000000017
533,0.18461333333333355
534,0.1932000000000002
535,0.18461333333333355
536,0.18461333333333355
537,0.18461333333333355
538,0.18890666666666686
539,0.18890666666666686
540,0.1932000000000002
541,0.1932000000000002
542,0.1932000000000002
543,0.1932000000000002
544,0.19749333333333358
545,0.19749333333333358
546,0.1932000000000002
547,0.19749333333333358
548,0.2017866666666669
549,0.2017866666666669
550,0.2017866666666669
551,0.2017866666666669
552,0.2017866666666669
553,0.20608000000000026
554,0.21466666666666692
555,0.21466666666666692
556,0.21466666666666692
557,0.2232533333333336
558,0.2232533333333336
559,0.2232533333333336
560,0.24042666666666695
561,0.24042666666666695
562,0.2361333333333336
563,0.2318400000000003
564,0.2361333333333336
565,0.24042666666666695
566,0.2447200000000003
567,0.24901333333333364
568,0.253306666666667
569,0.24901333333333364
570,0.253306666666667
571,0.25760000000000033
572,0.26189333333333364
573,0.26189333333333364
574,0.26189333333333364
575,0.27048000000000033
576,0.279066666666667
577,0.279066666666667
578,0.2833600000000004
579,0.2833600000000004
580,0.2919466666666671
581,0.2919466666666671
582,0.2962400000000004
583,0.2962400000000004
584,0.2962400000000004
585,0.30053333333333376
586,0.30053333333333376
587,0.30053333333333376
588,0.3091200000000004
589,0.3091200000000004
590,0.31341333333333377
591,0.31341333333333377
592,0.3177066666666671
593,0.32629333333333377
594,0.32200000000000045
595,0.32200000000000045
596,0.32200000000000045
597,0.32200000000000045
598,0.32200000000000045
599,0.32629333333333377
600,0.33488000000000046
601,0.34346666666666714
602,0.34346666666666714
603,0.34346666666666714
604,0.3391733333333338
605,0.3391733333333338
606,0.34346666666666714
607,0.3477600000000005
608,0.3477600000000005
609,0.3520533333333339
610,0.3520533333333339
611,0.3606400000000005
612,0.3606400000000005
613,0.3778133333333339
614,0.3778133333333339
615,0.3735200000000006
616,0.3821066666666672
617,0.3778133333333339
618,0.3906933333333339
619,0.3906933333333339
620,0.3864000000000006
621,0.3906933333333339
622,0.39928000000000063
623,0.39928000000000063
624,0.40786666666666727
625,0.4121600000000006
626,0.40786666666666727
627,0.40786666666666727
628,0.4164533333333339
629,0.42504000000000064
630,0.4207466666666673
631,0.42504000000000064
632,0.442213333333334
633,0.43792000000000064
634,0.442213333333334
635,0.442213333333334
636,0.4508000000000007
637,0.4508000000000007
638,0.455093333333334
639,0.45938666666666733
640,0.4679733333333341
641,0.4679733333333341
642,0.480853333333334
643,0.4765600000000007
644,0.4765600000000007
645,0.480853333333334
646,0.4722666666666674
647,0.480853333333334
648,0.480853333333334
649,0.4937333333333341
650,0.5066133333333341
651,0.5023200000000008
652,0.5023200000000008
653,0.49802666666666745
654,0.5066133333333341
655,0.49802666666666745
656,0.4851466666666674
657,0.4937333333333341
658,0.4937333333333341
659,0.5066133333333341
660,0.5023200000000008
661,0.49802666666666745
662,0.49802666666666745
663,0.5066133333333341
664,0.5066133333333341
665,0.5109066666666675
666,0.5152000000000008
667,0.5237866666666675
668,0.5237866666666675
669,0.5280800000000008
670,0.5323733333333341
671,0.5194933333333341
672,0.5152000000000008
673,0.5323733333333341
674,0.5366666666666675
675,0.5366666666666675
676,0.5280800000000008
677,0.5194933333333341
678,0.5194933333333341
679,0.5280800000000008
680,0.5409600000000009
681,0.5409600000000009
682,0.5538400000000008
683,0.5538400000000008
684,0.5710133333333343
685,0.5796000000000009
686,0.5838933333333343
687,0.5967733333333343
688,0.5967733333333343
689,0.5924800000000009
690,0.5924800000000009
691,0.5838933333333343
692,0.5838933333333343
693,0.5924800000000009
694,0.5967733333333343
695,0.6053600000000009
696,0.6010666666666675
697,0.6053600000000009
698,0.6182400000000007
699,0.6225333333333339
700,0.6268266666666672
701,0.6268266666666672
702,0.6225333333333339
703,0.6311200000000006
704,0.6354133333333338
705,0.6482933333333336
706,0.6525866666666669
707,0.6525866666666669
708,0.6525866666666669
709,0.6525866666666669
710,0.6568800000000002
711,0.6783466666666665
712,0.6568800000000002
713,0.6568800000000002
714,0.6568800000000002
715,0.6482933333333336
716,0.6440000000000003
717,0.6482933333333336
718,0.6611733333333335
719,0.6568800000000002
720,0.6654666666666667
721,0.66976
722,0.6654666666666667
723,0.66976
724,0.6740533333333333
725,0.6826399999999998
726,0.6783466666666665
727,0.6912266666666663
728,0.7083999999999995
729,0.7041066666666662
730,0.699813333333333
731,0.699813333333333
732,0.6955199999999997
733,0.7041066666666662
734,0.7212799999999994
735,0.7212799999999994
736,0.716986666666666
737,0.716986666666666
738,0.7041066666666662
739,0.7298666666666658
740,0.7298666666666658
741,0.7212799999999994
742,0.7384533333333325
743,0.7341599999999991
744,0.7513333333333323
745,0.7513333333333323
746,0.7470399999999989
747,0.7513333333333323
748,0.7470399999999989
749,0.7513333333333323
750,0.7470399999999989
751,0.7470399999999989
752,0.7685066666666653
753,0.7727999999999986
754,0.7727999999999986
755,0.777093333333332
756,0.7727999999999986
757,0.7685066666666653
758,0.7813866666666651
759,0.7856799999999985
760,0.7856799999999985
761,0.7856799999999985
762,0.7856799999999985
763,0.7813866666666651
764,0.7899733333333318
765,0.777093333333332
766,0.7899733333333318
767,0.7856799999999985
768,0.7856799999999985
769,0.7899733333333318
770,0.7942666666666649
771,0.7942666666666649
772,0.777093333333332
773,0.7727999999999986
774,0.7556266666666654
775,0.7556266666666654
776,0.7685066666666653
777,0.7813866666666651
778,0.7813866666666651
779,0.7856799999999985
780,0.7856799999999985
781,0.7856799999999985
782,0.7813866666666651
783,0.7899733333333318
784,0.8071466666666648
785,0.7985599999999983
786,0.8200266666666646
787,0.8157333333333314
788,0.8071466666666648
789,0.7985599999999983
790,0.8200266666666646
791,0.8243199999999979
792,0.8286133333333312
793,0.8200266666666646
794,0.8243199999999979
795,0.8414933333333311
796,0.8543733333333309
797,0.858666666666664
798,0.8629599999999974
799,0.858666666666664
800,0.858666666666664
801,0.8672533333333308
802,0.8629599999999974
803,0.8715466666666639
804,0.8801333333333305
805,0.8758399999999972
806,0.8672533333333308
807,0.858666666666664
808,0.858666666666664
809,0.8500799999999976
810,0.8457866666666642
811,0.8629599999999974
812,0.8672533333333308
813,0.8672533333333308
814,0.858666666666664
815,0.8629599999999974
816,0.8629599999999974
817,0.858666666666664
818,0.8672533333333308
819,0.858666666666664
820,0.8543733333333309
821,0.8672533333333308
822,0.8715466666666639
823,0.8758399999999972
824,0.8672533333333308
825,0.858666666666664
826,0.8758399999999972
827,0.8715466666666639
828,0.8715466666666639
829,0.858666666666664
830,0.8672533333333308
831,0.8758399999999972
832,0.8715466666666639
833,0.8629599999999974
834,0.8758399999999972
835,0.8715466666666639
836,0.8672533333333308
837,0.8672533333333308
838,0.8672533333333308
839,0.8672533333333308
840,0.8801333333333305
841,0.8758399999999972
842,0.8672533333333308
843,0.8629599999999974
844,0.8672533333333308
845,0.8629599999999974
846,0.8629599999999974
847,0.8672533333333308
848,0.8758399999999972
849,0.8844266666666637
850,0.8758399999999972
851,0.8758399999999972
852,0.8801333333333305
853,0.8801333333333305
854,0.8844266666666637
855,0.8801333333333305
856,0.8758399999999972
857,0.8801333333333305
858,0.8629599999999974
859,0.8672533333333308
860,0.8801333333333305
861,0.9144799999999966
862,0.9101866666666634
863,0.9058933333333302
864,0.9058933333333302
865,0.9101866666666634
866,0.9058933333333302
867,0.9015999999999968
868,0.9058933333333302
869,0.9015999999999968
870,0.8973066666666635
871,0.8887199999999971
872,0.8844266666666637
873,0.8715466666666639
874,0.8801333333333305
875,0.8715466666666639
876,0.8715466666666639
877,0.8715466666666639
878,0.8758399999999972
879,0.8672533333333308
880,0.8672533333333308
881,0.8629599999999974
882,0.8500799999999976
883,0.8629599999999974
884,0.8629599999999974
885,0.8629599999999974
886,0.8629599999999974
887,0.858666666666664
888,0.8672533333333308
889,0.8672533333333308
890,0.8715466666666639
891,0.8715466666666639
892,0.8715466666666639
893,0.8715466666666639
894,0.8801333333333305
895,0.8887199999999971
896,0.8887199999999971
897,0.8801333333333305
898,0.8801333333333305
899,0.8887199999999971
900,0.9058933333333302
901,0.9101866666666634
902,0.9058933333333302
903,0.9015999999999968
904,0.8887199999999971
905,0.8930133333333303
906,0.8844266666666637
907,0.8930133333333303
908,0.8887199999999971
909,0.8887199999999971
910,0.9058933333333302
911,0.9101866666666634
912,0.91877333333333
913,0.91877333333333
914,0.9144799999999966
915,0.91877333333333
916,0.91877333333333
917,0.9230666666666631
918,0.9101866666666634
919,0.9101866666666634
920,0.9230666666666631
921,0.91877333333333
922,0.9316533333333298
923,0.9445333333333297
924,0.935946666666663
925,0.9273599999999965
926,0.9273599999999965
927,0.9230666666666631
928,0.9273599999999965
929,0.9273599999999965
930,0.9316533333333298
931,0.9316533333333298
932,0.9445333333333297
933,0.9273599999999965
934,0.9273599999999965
935,0.9316533333333298
936,0.9316533333333298
937,0.9402399999999963
938,0.935946666666663
939,0.9273599999999965
940,0.9402399999999963
941,0.9488266666666628
942,0.9531199999999962
943,0.9531199999999962
944,0.9488266666666628
945,0.965999999999996
946,0.9702933333333293
947,0.9788799999999958
948,0.9917599999999956
949,0.9874666666666623
950,1.000346666666662
951,0.9960533333333289
952,0.9917599999999956
953,0.9917599999999956
954,0.9788799999999958
955,0.9745866666666625
956,0.9745866666666625
957,0.9788799999999958
958,0.9745866666666625
959,0.9788799999999958
960,0.9874666666666623
961,1.000346666666662
962,1.0175199999999953
963,1.0175199999999953
964,1.0218133333333286
965,1.0218133333333286
966,1.0218133333333286
967,1.0218133333333286
968,1.0218133333333286
969,1.0218133333333286
970,1.030399999999995
971,1.0346933333333284
972,1.0346933333333284
973,1.0261066666666618
974,1.0261066666666618
975,1.0261066666666618
976,1.0346933333333284
977,1.0261066666666618
978,1.0346933333333284
979,1.0346933333333284
980,1.0432799999999949
981,1.0346933333333284
982,1.0475733333333284
983,1.0604533333333281
984,1.0647466666666612
985,1.0690399999999947
986,1.0604533333333281
987,1.0647466666666612
988,1.0647466666666612
989,1.0647466666666612
990,1.0647466666666612
991,1.073333333333328
992,1.0690399999999947
993,1.077626666666661
994,1.073333333333328
995,1.0819199999999944
996,1.0862133333333277
997,1.0819199999999944
998,1.0862133333333277
999,1.0819199999999944
1000,1.0862133333333277
1001,1.0819199999999944
1002,1.090506666666661
1003,1.107679999999994
1004,1.1205599999999938
1005,1.1205599999999938
1006,1.1205599999999938
1007,1.1248533333333273
1008,1.1162666666666605
1009,1.1162666666666605
1010,1.1162666666666605
1011,1.107679999999994
1012,1.1205599999999938
1013,1.107679999999994
1014,1.1162666666666605
1015,1.1162666666666605
1016,1.107679999999994
1017,1.107679999999994
1018,1.0990933333333275
1019,1.090506666666661
1020,1.0819199999999944
1021,1.0862133333333277
1022,1.0862133333333277
1023,1.090506666666661
1024,1.090506666666661
1025,1.090506666666661
1026,1.0947999999999942
1027,1.0947999999999942
1028,1.090506666666661
1029,1.0947999999999942
1030,1.0947999999999942
1031,1.107679999999994
1032,1.1119733333333273
1033,1.090506666666661
1034,1.1033866666666607
1035,1.1119733333333273
1036,1.1248533333333273
1037,1.107679999999994
1038,1.1033866666666607
1039,1.1205599999999938
1040,1.107679999999994
1041,1.1162666666666605
1042,1.1162666666666605
1043,1.107679999999994
1044,1.107679999999994
1045,1.107679999999994
1046,1.1033866666666607
1047,1.0990933333333275
1048,1.107679999999994
1049,1.1119733333333273
1050,1.1205599999999938
1051,1.1119733333333273
1052,1.0990933333333275
1053,1.107679999999994
1054,1.1033866666666607
1055,1.0862133333333277
1056,1.0862133333333277
1057,1.090506666666661
1058,1.077626666666661
1059,1.073333333333328
1060,1.0862133333333277
1061,1.0647466666666612
1062,1.0604533333333281
1063,1.0561599999999947
1064,1.0561599999999947
1065,1.0604533333333281
1066,1.0561599999999947
1067,1.0389866666666616
1068,1.030399999999995
1069,1.030399999999995
1070,1.0389866666666616
1071,1.030399999999995
1072,1.0389866666666616
1073,1.0432799999999949
1074,1.0518666666666614
1075,1.0475733333333284
1076,1.0389866666666616
1077,1.0432799999999949
1078,1.0389866666666616
1079,1.0518666666666614
1080,1.0475733333333284
1081,1.0561599999999947
1082,1.0518666666666614
1083,1.0475733333333284
1084,1.0518666666666614
1085,1.0475733333333284
1086,1.0475733333333284
1087,1.0561599999999947
1088,1.0518666666666614
1089,1.0604533333333281
1090,1.0561599999999947
1091,1.0475733333333284
1092,1.0346933333333284
1093,1.0346933333333284
1094,1.030399999999995
1095,1.0218133333333286
1096,1.030399999999995
1097,1.0261066666666618
1098,1.0175199999999953
1099,1.0261066666666618
1100,1.0261066666666618
1101,1.0261066666666618
1102,1.0218133333333286
1103,1.0346933333333284
1104,1.0218133333333286
1105,1.030399999999995
1106,1.0346933333333284
1107,1.030399999999995
1108,1.0432799999999949
1109,1.0346933333333284
1110,1.0389866666666616
1111,1.0518666666666614
1112,1.0604533333333281
1113,1.0604533333333281
1114,1.0604533333333281
1115,1.0647466666666612
1116,1.0604533333333281
1117,1.0647466666666612
1118,1.0604533333333281
1119,1.0647466666666612
1120,1.0647466666666612
1121,1.0518666666666614
1122,1.0475733333333284
1123,1.0432799999999949
1124,1.0475733333333284
1125,1.0518666666666614
1126,1.0561599999999947
1127,1.0561599999999947
1128,1.073333333333328
1129,1.077626666666661
1130,1.0819199999999944
1131,1.0862133333333277
1132,1.090506666666661
1133,1.090506666666661
1134,1.090506666666661
1135,1.0862133333333277
1136,1.0819199999999944
1137,1.0690399999999947
1138,1.0604533333333281
1139,1.0604533333333281
1140,1.0647466666666612
1141,1.077626666666661
1142,1.0862133333333277
1143,1.0819199999999944
1144,1.0862133333333277
1145,1.0862133333333277
1146,1.077626666666661
1147,1.077626666666661
1148,1.073333333333328
1149,1.077626666666661
1150,1.077626666666661
1151,1.0862133333333277
1152,1.0819199999999944
1153,1.0819199999999944
1154,1.090506666666661
1155,1.0947999999999942
1156,1.0862133333333277
1157,1.090506666666661
1158,1.1033866666666607
1159,1.0990933333333275
1160,1.1033866666666607
1161,1.1119733333333273
1162,1.1119733333333273
1163,1.1119733333333273
1164,1.1205599999999938
1165,1.107679999999994
1166,1.1119733333333273
1167,1.1119733333333273
1168,1.1205599999999938
1169,1.107679999999994
1170,1.1033866666666607
1171,1.0990933333333275
1172,1.107679999999994
1173,1.1248533333333273
1174,1.1162666666666605
1175,1.107679999999994
1176,1.1205599999999938
1177,1.0947999999999942
1178,1.107679999999994
1179,1.1248533333333273
1180,1.1248533333333273
1181,1.1291466666666603
1182,1.1205599999999938
1183,1.1248533333333273
1184,1.107679999999994
1185,1.1033866666666607
1186,1.107679999999994
1187,1.107679999999994
1188,1.107679999999994
1189,1.1119733333333273
1190,1.0947999999999942
1191,1.0947999999999942
1192,1.1033866666666607
1193,1.107679999999994
1194,1.0990933333333275
1195,1.0947999999999942
1196,1.0862133333333277
1197,1.0947999999999942
1198,1.0947999999999942
1199,1.0819199999999944
1200,1.0862133333333277
1201,1.0947999999999942
1202,1.1119733333333273
1203,1.107679999999994
1204,1.1205599999999938
1205,1.1119733333333273
1206,1.107679999999994
1207,1.0990933333333275
1208,1.1162666666666605
1209,1.1119733333333273
1210,1.1119733333333273
1211,1.107679999999994
1212,1.0947999999999942
1213,1.090506666666661
1214,1.090506666666661
1215,1.0819199999999944
1216,1.077626666666661
1217,1.077626666666661
1218,1.0862133333333277
1219,1.0819199999999944
1220,1.073333333333328
1221,1.0862133333333277
1222,1.0819199999999944
1223,1.077626666666661
1224,1.077626666666661
1225,1.0819199999999944
1226,1.0819199999999944
1227,1.0819199999999944
1228,1.0862133333333277
1229,1.0862133333333277
1230,1.1033866666666607
1231,1.1033866666666607
1232,1.0947999999999942
1233,1.0990933333333275
1234,1.0990933333333275
1235,1.0947999999999942
1236,1.090506666666661
1237,1.0862133333333277
1238,1.077626666666661
1239,1.0690399999999947
1240,1.073333333333328
1241,1.077626666666661
1242,1.077626666666661
1243,1.077626666666661
1244,1.073333333333328
1245,1.0604533333333281
1246,1.0647466666666612
1247,1.0561599999999947
1248,1.0518666666666614
1249,1.0432799999999949
1250,1.0475733333333284
1251,1.0432799999999949
1252,1.0432799999999949
1253,1.0518666666666614
1254,1.0475733333333284
1255,1.0261066666666618
1256,1.000346666666662
1257,1.0046399999999955
1258,1.000346666666662
1259,0.9917599999999956
1260,0.9874666666666623
1261,0.9788799999999958
1262,0.9831733333333291
1263,0.9874666666666623
1264,0.9831733333333291
1265,0.9788799999999958
1266,0.9874666666666623
1267,0.9831733333333291
1268,0.9874666666666623
1269,0.9960533333333289
1270,0.9874666666666623
