,"Weekend - Level 1 - Diversified (Average) of 1,200 EVs"
374,0.004293333333333333
375,0.004293333333333333
376,0.004293333333333333
377,0.004293333333333333
378,0.004293333333333333
379,0.004293333333333333
380,0.004293333333333333
381,0.004293333333333333
382,0.004293333333333333
383,0.004293333333333333
384,0.004293333333333333
385,0.004293333333333333
386,0.004293333333333333
387,0.004293333333333333
388,0.004293333333333333
389,0.0021466666666666665
390,0.0021466666666666665
391,0.0021466666666666665
392,0.0021466666666666665
393,0.0021466666666666665
394,0.0021466666666666665
395,0.0021466666666666665
396,0.0021466666666666665
397,0.0021466666666666665
398,0.0021466666666666665
399,0.0021466666666666665
400,0.0021466666666666665
401,0.0021466666666666665
402,0.0021466666666666665
403,0.0021466666666666665
404,0.0021466666666666665
405,0.0021466666666666665
406,0.0021466666666666665
407,0.0021466666666666665
408,0.0021466666666666665
409,0.0021466666666666665
410,0.0021466666666666665
411,0.0021466666666666665
412,0.0021466666666666665
413,0.0021466666666666665
414,0.0021466666666666665
415,0.0021466666666666665
416,0.0021466666666666665
417,0.0021466666666666665
418,0.0021466666666666665
419,0.0021466666666666665
420,0.0021466666666666665
421,0.0021466666666666665
422,0.0021466666666666665
423,0.0021466666666666665
424,0.0021466666666666665
425,0.0021466666666666665
426,0.0021466666666666665
427,0.0021466666666666665
428,0.0021466666666666665
429,0.0021466666666666665
430,0.004293333333333333
431,0.004293333333333333
432,0.004293333333333333
433,0.004293333333333333
434,0.004293333333333333
435,0.004293333333333333
436,0.004293333333333333
437,0.004293333333333333
438,0.004293333333333333
439,0.00644
440,0.00644
441,0.00644
442,0.00644
443,0.00644
444,0.00644
445,0.00644
446,0.00644
447,0.00644
448,0.00644
449,0.00644
450,0.00644
451,0.00644
452,0.00644
453,0.00644
454,0.00644
455,0.00644
456,0.00644
457,0.00644
458,0.00644
459,0.00644
460,0.00644
461,0.00644
462,0.00644
463,0.00644
464,0.008586666666666666
465,0.008586666666666666
466,0.010733333333333334
467,0.010733333333333334
468,0.01288
469,0.01288
470,0.01288
471,0.01288
472,0.01288
473,0.01288
474,0.01288
475,0.015026666666666667
476,0.015026666666666667
477,0.015026666666666667
478,0.015026666666666667
479,0.017173333333333332
480,0.017173333333333332
481,0.017173333333333332
482,0.017173333333333332
483,0.017173333333333332
484,0.017173333333333332
485,0.017173333333333332
486,0.02146666666666667
487,0.02146666666666667
488,0.023613333333333333
489,0.023613333333333333
490,0.023613333333333333
491,0.023613333333333333
492,0.023613333333333333
493,0.023613333333333333
494,0.023613333333333333
495,0.023613333333333333
496,0.023613333333333333
497,0.023613333333333333
498,0.023613333333333333
499,0.02576
500,0.02576
501,0.027906666666666666
502,0.027906666666666666
503,0.027906666666666666
504,0.02576
505,0.027906666666666666
506,0.027906666666666666
507,0.030053333333333335
508,0.030053333333333335
509,0.0322
510,0.0322
511,0.034346666666666664
512,0.034346666666666664
513,0.036493333333333336
514,0.036493333333333336
515,0.036493333333333336
516,0.036493333333333336
517,0.036493333333333336
518,0.036493333333333336
519,0.036493333333333336
520,0.04078666666666667
521,0.042933333333333344
522,0.04078666666666667
523,0.04078666666666667
524,0.04078666666666667
525,0.045080000000000016
526,0.045080000000000016
527,0.045080000000000016
528,0.045080000000000016
529,0.045080000000000016
530,0.04722666666666669
531,0.04937333333333335
532,0.04937333333333335
533,0.04937333333333335
534,0.04937333333333335
535,0.04937333333333335
536,0.04937333333333335
537,0.051520000000000024
538,0.051520000000000024
539,0.05581333333333337
540,0.05796000000000003
541,0.060106666666666704
542,0.06225333333333338
543,0.06225333333333338
544,0.060106666666666704
545,0.06440000000000005
546,0.06440000000000005
547,0.06440000000000005
548,0.06440000000000005
549,0.06440000000000005
550,0.06225333333333338
551,0.060106666666666704
552,0.05796000000000003
553,0.060106666666666704
554,0.060106666666666704
555,0.06869333333333338
556,0.06869333333333338
557,0.06654666666666671
558,0.06869333333333338
559,0.07084000000000006
560,0.07298666666666674
561,0.0751333333333334
562,0.07728000000000007
563,0.07728000000000007
564,0.07942666666666674
565,0.07942666666666674
566,0.07942666666666674
567,0.07942666666666674
568,0.07942666666666674
569,0.08157333333333341
570,0.08372000000000009
571,0.08372000000000009
572,0.08372000000000009
573,0.08586666666666676
574,0.08801333333333343
575,0.09016000000000009
576,0.09016000000000009
577,0.09016000000000009
578,0.09445333333333343
579,0.0966000000000001
580,0.0966000000000001
581,0.0966000000000001
582,0.09230666666666677
583,0.09230666666666677
584,0.09230666666666677
585,0.09230666666666677
586,0.09445333333333343
587,0.09230666666666677
588,0.09230666666666677
589,0.09230666666666677
590,0.0966000000000001
591,0.09874666666666679
592,0.10089333333333345
593,0.10304000000000013
594,0.10518666666666679
595,0.10518666666666679
596,0.10733333333333346
597,0.10518666666666679
598,0.10518666666666679
599,0.10948000000000013
600,0.1116266666666668
601,0.11592000000000015
602,0.1180666666666668
603,0.12021333333333348
604,0.1180666666666668
605,0.1180666666666668
606,0.1180666666666668
607,0.12236000000000015
608,0.12236000000000015
609,0.12880000000000016
610,0.13094666666666682
611,0.13524000000000017
612,0.1330933333333335
613,0.1330933333333335
614,0.13524000000000017
615,0.1395333333333335
616,0.1416800000000002
617,0.1416800000000002
618,0.14382666666666685
619,0.14597333333333354
620,0.14597333333333354
621,0.15026666666666688
622,0.15241333333333354
623,0.15241333333333354
624,0.15885333333333354
625,0.16100000000000023
626,0.16100000000000023
627,0.16100000000000023
628,0.16314666666666688
629,0.16314666666666688
630,0.16744000000000023
631,0.1695866666666669
632,0.17388000000000026
633,0.17388000000000026
634,0.17602666666666694
635,0.18246666666666692
636,0.18032000000000026
637,0.18032000000000026
638,0.18461333333333357
639,0.1867600000000003
640,0.18890666666666694
641,0.1910533333333336
642,0.1867600000000003
643,0.1910533333333336
644,0.1932000000000003
645,0.19534666666666695
646,0.1974933333333336
647,0.19964000000000032
648,0.20393333333333363
649,0.20393333333333363
650,0.2060800000000003
651,0.20393333333333363
652,0.21037333333333366
653,0.20822666666666695
654,0.20822666666666695
655,0.21037333333333366
656,0.21037333333333366
657,0.21252000000000032
658,0.21252000000000032
659,0.221106666666667
660,0.227546666666667
661,0.221106666666667
662,0.221106666666667
663,0.22325333333333366
664,0.22325333333333366
665,0.227546666666667
666,0.23184000000000032
667,0.240426666666667
668,0.23828000000000035
669,0.2361333333333337
670,0.2361333333333337
671,0.2361333333333337
672,0.24472000000000038
673,0.24901333333333373
674,0.2425733333333337
675,0.24686666666666704
676,0.24901333333333373
677,0.2511600000000004
678,0.24901333333333373
679,0.25545333333333375
680,0.25330666666666707
681,0.2576000000000004
682,0.2576000000000004
683,0.26189333333333376
684,0.26189333333333376
685,0.26833333333333376
686,0.2726266666666671
687,0.26618666666666707
688,0.26833333333333376
689,0.27048000000000044
690,0.26618666666666707
691,0.26618666666666707
692,0.26618666666666707
693,0.2726266666666671
694,0.28121333333333376
695,0.28121333333333376
696,0.28550666666666713
697,0.28550666666666713
698,0.28550666666666713
699,0.29194666666666713
700,0.28765333333333376
701,0.28980000000000045
702,0.28980000000000045
703,0.28980000000000045
704,0.28980000000000045
705,0.28980000000000045
706,0.29194666666666713
707,0.28980000000000045
708,0.28550666666666713
709,0.28336000000000044
710,0.28336000000000044
711,0.28336000000000044
712,0.27906666666666713
713,0.27906666666666713
714,0.28336000000000044
715,0.28336000000000044
716,0.28336000000000044
717,0.28550666666666713
718,0.28121333333333376
719,0.28121333333333376
720,0.27906666666666713
721,0.27906666666666713
722,0.27906666666666713
723,0.28336000000000044
724,0.28980000000000045
725,0.29194666666666713
726,0.2940933333333338
727,0.29838666666666713
728,0.29624000000000045
729,0.29624000000000045
730,0.30053333333333376
731,0.30268000000000045
732,0.3069733333333337
733,0.30912000000000034
734,0.30912000000000034
735,0.31126666666666697
736,0.31985333333333354
737,0.3177066666666669
738,0.3177066666666669
739,0.3177066666666669
740,0.3177066666666669
741,0.3134133333333336
742,0.3134133333333336
743,0.3134133333333336
744,0.3177066666666669
745,0.3241466666666668
746,0.3241466666666668
747,0.32629333333333344
748,0.3220000000000002
749,0.32629333333333344
750,0.32629333333333344
751,0.3241466666666668
752,0.3241466666666668
753,0.31985333333333354
754,0.30912000000000034
755,0.3134133333333336
756,0.3155600000000003
757,0.3177066666666669
758,0.3155600000000003
759,0.3177066666666669
760,0.3177066666666669
761,0.31985333333333354
762,0.3177066666666669
763,0.3177066666666669
764,0.3284400000000001
765,0.3327333333333333
766,0.33488
767,0.33702666666666664
768,0.33488
769,0.33488
770,0.33488
771,0.33488
772,0.3327333333333333
773,0.3327333333333333
774,0.33702666666666664
775,0.33702666666666664
776,0.33488
777,0.33488
778,0.3413199999999999
779,0.34346666666666653
780,0.3520533333333331
781,0.34561333333333316
782,0.34346666666666653
783,0.34775999999999985
784,0.35419999999999974
785,0.358493333333333
786,0.358493333333333
787,0.3606399999999997
788,0.3649333333333329
789,0.3649333333333329
790,0.36922666666666626
791,0.3606399999999997
792,0.3563466666666664
793,0.358493333333333
794,0.3649333333333329
795,0.37137333333333283
796,0.3799599999999994
797,0.3778133333333327
798,0.3778133333333327
799,0.3799599999999994
800,0.3863999999999993
801,0.3949866666666659
802,0.3949866666666659
803,0.39713333333333245
804,0.39283999999999925
805,0.39069333333333256
806,0.388546666666666
807,0.3863999999999993
808,0.38210666666666604
809,0.38425333333333267
810,0.38425333333333267
811,0.3863999999999993
812,0.388546666666666
813,0.39069333333333256
814,0.4014266666666658
815,0.4014266666666658
816,0.4035733333333324
817,0.4014266666666658
818,0.4100133333333323
819,0.4100133333333323
820,0.4100133333333323
821,0.4143066666666656
822,0.4143066666666656
823,0.4100133333333323
824,0.4035733333333324
825,0.405719999999999
826,0.4078666666666657
827,0.4078666666666657
828,0.4035733333333324
829,0.39927999999999914
830,0.4035733333333324
831,0.4035733333333324
832,0.39927999999999914
833,0.39713333333333245
834,0.4014266666666658
835,0.39713333333333245
836,0.39713333333333245
837,0.3949866666666659
838,0.39713333333333245
839,0.3949866666666659
840,0.39927999999999914
841,0.3949866666666659
842,0.388546666666666
843,0.39283999999999925
844,0.39283999999999925
845,0.3949866666666659
846,0.39927999999999914
847,0.4014266666666658
848,0.4035733333333324
849,0.39927999999999914
850,0.3949866666666659
851,0.39713333333333245
852,0.39713333333333245
853,0.39069333333333256
854,0.39069333333333256
855,0.3949866666666659
856,0.39283999999999925
857,0.39283999999999925
858,0.39283999999999925
859,0.388546666666666
860,0.39069333333333256
861,0.388546666666666
862,0.39283999999999925
863,0.39713333333333245
864,0.4014266666666658
865,0.4035733333333324
866,0.4014266666666658
867,0.4014266666666658
868,0.39927999999999914
869,0.39713333333333245
870,0.39713333333333245
871,0.3949866666666659
872,0.3949866666666659
873,0.39927999999999914
874,0.39927999999999914
875,0.39927999999999914
876,0.4035733333333324
877,0.4035733333333324
878,0.3949866666666659
879,0.3949866666666659
880,0.3949866666666659
881,0.3949866666666659
882,0.3949866666666659
883,0.3949866666666659
884,0.39283999999999925
885,0.39713333333333245
886,0.39713333333333245
887,0.39713333333333245
888,0.39713333333333245
889,0.3949866666666659
890,0.39713333333333245
891,0.4035733333333324
892,0.4078666666666657
893,0.4100133333333323
894,0.405719999999999
895,0.405719999999999
896,0.4014266666666658
897,0.39927999999999914
898,0.39713333333333245
899,0.39927999999999914
900,0.3949866666666659
901,0.4014266666666658
902,0.39713333333333245
903,0.39283999999999925
904,0.39927999999999914
905,0.39713333333333245
906,0.39713333333333245
907,0.39713333333333245
908,0.3949866666666659
909,0.39069333333333256
910,0.388546666666666
911,0.38425333333333267
912,0.38210666666666604
913,0.388546666666666
914,0.3949866666666659
915,0.4014266666666658
916,0.4035733333333324
917,0.4100133333333323
918,0.4100133333333323
919,0.4100133333333323
920,0.405719999999999
921,0.4100133333333323
922,0.405719999999999
923,0.405719999999999
924,0.405719999999999
925,0.4078666666666657
926,0.4100133333333323
927,0.41859999999999886
928,0.41215999999999897
929,0.41215999999999897
930,0.4100133333333323
931,0.4143066666666656
932,0.41645333333333223
933,0.41859999999999886
934,0.41859999999999886
935,0.4228933333333321
936,0.4228933333333321
937,0.42074666666666555
938,0.42074666666666555
939,0.42074666666666555
940,0.4228933333333321
941,0.41859999999999886
942,0.4228933333333321
943,0.4228933333333321
944,0.4228933333333321
945,0.42074666666666555
946,0.42074666666666555
947,0.4143066666666656
948,0.41645333333333223
949,0.41645333333333223
950,0.42074666666666555
951,0.42074666666666555
952,0.42074666666666555
953,0.42718666666666544
954,0.4336266666666654
955,0.429333333333332
956,0.42718666666666544
957,0.4314799999999987
958,0.4336266666666654
959,0.43577333333333196
960,0.43577333333333196
961,0.43577333333333196
962,0.4400666666666653
963,0.4336266666666654
964,0.4336266666666654
965,0.429333333333332
966,0.43577333333333196
967,0.44221333333333185
968,0.44865333333333174
969,0.4507999999999984
970,0.44865333333333174
971,0.4572399999999983
972,0.4572399999999983
973,0.459386666666665
974,0.4550933333333317
975,0.4572399999999983
976,0.4529466666666651
977,0.4572399999999983
978,0.44650666666666516
979,0.4529466666666651
980,0.4550933333333317
981,0.4572399999999983
982,0.4550933333333317
983,0.4529466666666651
984,0.4550933333333317
985,0.459386666666665
986,0.4572399999999983
987,0.459386666666665
988,0.4658266666666649
989,0.4658266666666649
990,0.46367999999999826
991,0.46367999999999826
992,0.47011999999999815
993,0.4658266666666649
994,0.4679733333333315
995,0.4744133333333314
996,0.4744133333333314
997,0.4808533333333313
998,0.4787066666666647
999,0.482999999999998
1000,0.4808533333333313
1001,0.4787066666666647
1002,0.4787066666666647
1003,0.4744133333333314
1004,0.4744133333333314
1005,0.4787066666666647
1006,0.4808533333333313
1007,0.4808533333333313
1008,0.4787066666666647
1009,0.4787066666666647
1010,0.482999999999998
1011,0.48514666666666467
1012,0.4894399999999979
1013,0.49373333333333114
1014,0.4958799999999978
1015,0.4958799999999978
1016,0.500173333333331
1017,0.5044666666666644
1018,0.506613333333331
1019,0.49802666666666445
1020,0.49373333333333114
1021,0.4958799999999978
1022,0.49158666666666456
1023,0.49802666666666445
1024,0.4958799999999978
1025,0.4958799999999978
1026,0.4958799999999978
1027,0.4958799999999978
1028,0.4958799999999978
1029,0.500173333333331
1030,0.5023199999999978
1031,0.500173333333331
1032,0.500173333333331
1033,0.5023199999999978
1034,0.500173333333331
1035,0.5044666666666644
1036,0.5109066666666643
1037,0.5151999999999975
1038,0.5130533333333309
1039,0.5109066666666643
1040,0.5130533333333309
1041,0.506613333333331
1042,0.5087599999999977
1043,0.5044666666666644
1044,0.5044666666666644
1045,0.5044666666666644
1046,0.500173333333331
1047,0.4958799999999978
1048,0.500173333333331
1049,0.506613333333331
1050,0.5109066666666643
1051,0.5130533333333309
1052,0.5173466666666642
1053,0.5237866666666642
1054,0.5280799999999973
1055,0.5259333333333307
1056,0.5237866666666642
1057,0.5259333333333307
1058,0.5216399999999974
1059,0.5302266666666641
1060,0.5302266666666641
1061,0.5302266666666641
1062,0.5323733333333306
1063,0.5323733333333306
1064,0.5323733333333306
1065,0.5302266666666641
1066,0.5259333333333307
1067,0.5259333333333307
1068,0.5237866666666642
1069,0.5259333333333307
1070,0.5237866666666642
1071,0.5216399999999974
1072,0.5280799999999973
1073,0.5216399999999974
1074,0.5216399999999974
1075,0.5194933333333308
1076,0.5194933333333308
1077,0.5216399999999974
1078,0.5237866666666642
1079,0.5216399999999974
1080,0.5194933333333308
1081,0.5237866666666642
1082,0.5259333333333307
1083,0.5237866666666642
1084,0.5323733333333306
1085,0.5302266666666641
1086,0.5151999999999975
1087,0.5130533333333309
1088,0.5173466666666642
1089,0.5109066666666643
1090,0.5109066666666643
1091,0.5173466666666642
1092,0.5130533333333309
1093,0.5130533333333309
1094,0.5173466666666642
1095,0.5173466666666642
1096,0.5151999999999975
1097,0.506613333333331
1098,0.5087599999999977
1099,0.5044666666666644
1100,0.500173333333331
1101,0.49158666666666456
1102,0.49158666666666456
1103,0.4894399999999979
1104,0.48514666666666467
1105,0.4894399999999979
1106,0.49158666666666456
1107,0.49373333333333114
1108,0.4958799999999978
1109,0.4958799999999978
1110,0.49802666666666445
1111,0.500173333333331
1112,0.5087599999999977
1113,0.5087599999999977
1114,0.5044666666666644
